,combined,total_occurrences,num_of_winners_or_forced_errors,percentage_of_winner,percentage_of_total_occurences_of_combination,percentage_of_overall_winner
2273,f2o1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2264,s-2o2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2272,v=+3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2271,f;1l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2270,i+2f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2269,k2f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2268,u+3f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2267,h1b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2266,s2k+3,1,0,0.0,4.362621062734491e-05,0.0
2282,s3p3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2283,k1v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2284,f-1f-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2285,b-3s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2300,v3t2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2299,z=2o1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2298,z2t1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2297,b;2b1,1,0,0.0,4.362621062734491e-05,0.0
2296,f+3l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2295,f3i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2294,z^1r-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2293,y2f+1,1,0,0.0,4.362621062734491e-05,0.0
2292,m+3l=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2291,s1h^1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2290,j=+1l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2289,f2h=2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2288,l=1o3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2287,b-3f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2286,y+2b-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2265,i=2u+3,1,0,0.0,4.362621062734491e-05,0.0
2263,u+3f;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2071,i2b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2235,y1s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2242,m3u2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2241,i3r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2240,h1v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2239,j+=1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2238,h1h+3,1,0,0.0,4.362621062734491e-05,0.0
2237,m3m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2236,s+1l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2234,z3k3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2262,b1r+1,1,0,0.0,4.362621062734491e-05,0.0
2233,s+2v1,1,0,0.0,4.362621062734491e-05,0.0
2232,s;3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2231,r1r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2230,h3k=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2229,y1v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2228,y1r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2227,t2v^2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2243,v1b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2244,f-+1b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2245,u-3s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2246,b;2b2,1,0,0.0,4.362621062734491e-05,0.0
2261,i1b-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2260,k3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2259,v2f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2258,u3s1,1,0,0.0,4.362621062734491e-05,0.0
2257,t=2z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2256,i3v+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2255,r2u;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2254,f+1v2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2253,z^3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2252,u3i3,1,0,0.0,4.362621062734491e-05,0.0
2251,s3i;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2250,s2r+;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2249,b;1s+2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2248,m2f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2247,s2k3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2301,l-3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2302,s2b+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2303,j=1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2351,u-3m-3,1,0,0.0,4.362621062734491e-05,0.0
2358,s+3z^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2357,j1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2356,z=2o-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2355,z3b-3,1,0,0.0,4.362621062734491e-05,0.0
2354,b-1l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2353,z3z=2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2352,h-3z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2350,f+3z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2304,f2u-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2349,b2p3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2348,i1f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2347,h-3k-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2346,m2o-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2345,y+3s-1,1,0,0.0,4.362621062734491e-05,0.0
2344,b1v-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2343,s2f;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2359,h3z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2360,b2f+2,1,0,0.0,4.362621062734491e-05,0.0
2361,r3o-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2362,f;+3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1761,t2z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2376,y2r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2375,s2u-3,1,0,0.0,4.362621062734491e-05,0.0
2374,y1l1,1,0,0.0,4.362621062734491e-05,0.0
2373,z1f;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2372,f+3v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2371,m+3o1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2370,v^3m-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2369,f;3b+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2368,s2j+1,1,0,0.0,4.362621062734491e-05,0.0
2367,r-1z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2366,f1y2,1,0,0.0,4.362621062734491e-05,0.0
2365,y-1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2364,p1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2363,s1y+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2342,m3o-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2341,o-1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2340,o-1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2321,b;+1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2319,z^2f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2318,h1f-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2317,v^1r-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2316,f;+3f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2315,b+2b2,1,0,0.0,4.362621062734491e-05,0.0
2314,z+1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2313,b;-3b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2312,z^1b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2311,f3b+2,1,0,0.0,4.362621062734491e-05,0.0
2310,v+1b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2309,s2v+3,1,0,0.0,4.362621062734491e-05,0.0
2308,b3b-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2307,r2s+3,1,0,0.0,4.362621062734491e-05,0.0
2306,z^2f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2305,z1b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2320,l3z^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2322,s;3z^1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2339,s1o-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2323,j2b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2338,m2o-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2337,z3s-;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2336,f;+3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2335,s1z;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2334,s1m2,1,0,0.0,4.362621062734491e-05,0.0
2333,t3v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2332,u3r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2331,u+1s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2330,f1s+2,1,0,0.0,4.362621062734491e-05,0.0
2329,f+3l2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2328,i=3b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2327,l1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2326,u1v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2325,i3y+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2324,s2f;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2226,r3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2225,l1v^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2224,u+3s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2118,m3j3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2125,i;1l2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2124,b1h=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2123,i3b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2122,s-3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2121,f-1v^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2120,y-3s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2119,f;1r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2117,r-3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2146,m1f2,1,0,0.0,4.362621062734491e-05,0.0
2116,t2h^2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2115,i2j1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2114,f;2z^2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2113,b;1f1,1,0,0.0,4.362621062734491e-05,0.0
2112,v^3y3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2111,z^3y-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2110,h2f-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2126,s1v;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2127,h^2m-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2128,v3l+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2129,v3z2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2144,f3z;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2143,j1v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2142,v1f-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2141,v2z=2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2140,i2s3,1,0,0.0,4.362621062734491e-05,0.0
2139,v2f;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2138,o1v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2137,r+1l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2136,k1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2135,k+1v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2134,r1r-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2133,i3s2,1,0,0.0,4.362621062734491e-05,0.0
2132,y+2r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2131,u1l2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2130,z3k2,1,0,0.0,4.362621062734491e-05,0.0
2109,y-3s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2108,f+2m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2107,v^1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2088,f+3s;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2086,f2j+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2085,f2y+;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2084,f;3s+2,1,0,0.0,4.362621062734491e-05,0.0
2083,i-1f+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2082,y-3b-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2081,y1u+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2080,k+3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2079,v3k=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2078,s2i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2077,i3s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2076,b;3z^1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2075,h=2u2,1,0,0.0,4.362621062734491e-05,0.0
2074,m-2f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2073,z^2s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2072,v1s+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2087,i=2f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2089,f2y2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2106,u1r1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2090,v3b;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2105,s1v+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2104,j+1l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2103,p1r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2102,r1b+1,1,0,0.0,4.362621062734491e-05,0.0
2101,f-1z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2100,u-1b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2099,y+3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2098,f1m+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2097,f2t=2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2096,s3t=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2095,z3v=+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2094,f-;2m3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2093,r3o1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2092,l+1o3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2091,b+;1f1,1,0,0.0,4.362621062734491e-05,0.0
2145,z^3b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2147,i2z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2223,s1j1,1,0,0.0,4.362621062734491e-05,0.0
2196,o2m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2203,r1v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2202,s-3b2,1,0,0.0,4.362621062734491e-05,0.0
2201,v2r;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2200,h2p2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2199,v3s;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2198,i1v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2197,s;1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2195,h1r1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2148,v3b-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2194,v3j2,1,0,0.0,4.362621062734491e-05,0.0
2193,z^2s-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2192,v3v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2191,v^3m3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2190,f+3v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2189,i-2v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2188,h2b-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2204,v3f;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2205,l2p1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2206,h3b;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2207,h3z-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2222,y+2b2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2221,r;3b2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2220,z=+1l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2219,b-3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2218,b1j2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2217,k=3z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2216,p=3s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2215,i3b-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2214,z=2j1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2213,z3i=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2212,z^3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2211,y-3b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2210,j2b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2209,f1s-3,1,0,0.0,4.362621062734491e-05,0.0
2208,l3o=+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2187,z2b-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2186,r1v^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2185,v3r-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2166,z3j1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2164,h+1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2163,b3v;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2162,b1z^2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2161,m+1p1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2160,s+1m3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2159,h3s+1,1,0,0.0,4.362621062734491e-05,0.0
2158,f+1i3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2157,f=2f3,1,0,0.0,4.362621062734491e-05,0.0
2156,s2k1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2155,u3f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2154,i1s-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2153,z+2f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2152,z3m+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2150,z;1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2149,z1b;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2165,z=2b1,1,0,0.0,4.362621062734491e-05,0.0
2167,v1v-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2184,s3v2,1,0,0.0,4.362621062734491e-05,0.0
2168,z2i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2183,r+1v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2182,v3h1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2181,v;3f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2180,z1k2,1,0,0.0,4.362621062734491e-05,0.0
2179,l+1l2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2178,m+1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2177,z2r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2176,j+1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2175,o=+2s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2174,z3b;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2173,z;2f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2172,s2r+1,1,0,0.0,4.362621062734491e-05,0.0
2171,y+3b2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2170,z;1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
2169,m3o=2,1,0,0.0,4.362621062734491e-05,0.0
1762,r3s+3,1,0,0.0,4.362621062734491e-05,0.0
1189,s-3m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1760,j2b2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1346,y1b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1353,h+3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1352,j+2f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1351,f3z^+3,1,0,0.0,4.362621062734491e-05,0.0
1350,b;1s+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1349,b1z;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1348,f+3f;3,1,0,0.0,4.362621062734491e-05,0.0
1347,s2b+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1345,s3z+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1336,r1h^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1344,b+1b2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1343,i1f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1342,v2i=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1341,z+1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1340,b;2s-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1339,b+3m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1338,h3m+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1354,s2u;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1355,u+2s3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1356,i=2z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1357,b+1b;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1372,v-1h3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1371,s+1v2,1,0,0.0,4.362621062734491e-05,0.0
1370,f1v+2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1369,o2m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1368,f2o2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1367,f;2r-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1366,b;1v2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1365,i2s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1364,b1b;^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1363,v3i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1362,v^3r-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1361,m3v2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1360,h=2v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1359,r1z2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1358,f+;3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1337,f+1r+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1335,s3f+2,1,0,0.0,4.362621062734491e-05,0.0
1451,p3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1307,r1r+3,1,0,0.0,4.362621062734491e-05,0.0
1314,v^3t-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1313,l2l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1312,f2b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1311,b-2f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1310,r-3s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1309,v2s1,1,0,0.0,4.362621062734491e-05,0.0
1308,b3z;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1306,r3u-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1334,v2m+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1305,v1i3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1304,r1i3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1303,u3s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1302,o3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1301,r+3m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1300,b+1z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1299,v3o2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1315,r2u-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1316,b+1h3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1317,s;3s+1,1,0,0.0,4.362621062734491e-05,0.0
1318,b+2s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1333,s2z^+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1332,u2u-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1331,s-+1b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1330,y2b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1329,f+1b;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1328,y2r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
